179177,287675,1.98968,-11.9235,FirstServe,148,0.214917,-3.20269,4.7707,In
179221,323428,-3.9989,12.1138,BackhandCross,96,0.844207,3.89907,-8.32495,In
179282,287675,3.41577,-10.9495,BackhandCross,60,0.727572,-3.03785,6.61118,In
179387,323428,-4.17162,11.0267,BackhandLine,98,0.443083,-2.48201,-9.01014,In
179436,287675,0.200401,-12.5447,ForehandLine,65,0.5,0,0,Net
