179301,-5.99142,2.01472,2.61124,0,0
179302,-5.6954,2.01603,2.48591,0,0
179303,-5.37488,2.06549,2.35052,0,0
179304,-5.03949,2.14731,2.20778,0,0
179305,-4.74037,2.16557,2.07682,0,0
179306,-4.47644,2.12009,1.95814,0,0
179307,-4.21169,2.07627,1.83919,0,0
179308,-3.94541,2.0356,1.71974,0,0
179309,-3.6777,1.99784,1.59983,0,0
179310,-3.40871,1.96273,1.47951,0,0
179311,-3.13855,1.93,1.35882,0,0
179312,-2.86736,1.89941,1.23779,0,0
179313,-2.59524,1.87069,1.11646,0,0
179314,-2.32234,1.84359,0.994873,0,0
179315,-2.04876,1.81786,0.873075,0,0
179316,-1.77465,1.79324,0.751101,0,0
179317,-1.50012,1.76948,0.628994,0,0
179318,-1.2253,1.74631,0.506792,0,0
179319,-0.950316,1.72348,0.384536,0,0
179320,-0.675287,1.70073,0.262267,0,0
179321,-0.400342,1.67782,0.140025,0,0
179322,-0.125605,1.65448,0.0178503,0,0
179323,0.148799,1.63046,-0.104217,0,0
179324,0.422746,1.60549,-0.226137,0,0
179325,0.696109,1.57934,-0.347868,0,0
179326,0.968765,1.55173,-0.469371,0,0
179327,1.24059,1.52242,-0.590605,0,0
179328,1.51145,1.49114,-0.71153,0,0
179329,1.78124,1.45765,-0.832106,0,0
179330,2.04981,1.42168,-0.952292,0,0
179331,2.31706,1.38298,-1.07205,0,0
179332,2.58284,1.34129,-1.19133,0,0
179333,2.84705,1.29636,-1.31011,0,0
179334,3.10955,1.24793,-1.42833,0,0
179335,3.37021,1.19575,-1.54597,0,0
179336,3.62892,1.13955,-1.66297,0,0
179337,3.88555,1.07909,-1.7793,0,0
179338,4.13997,1.01411,-1.89491,0,0
179339,4.39206,0.944351,-2.00978,0,0
179340,4.6417,0.869555,-2.12385,0,0
179341,4.88875,0.789468,-2.23709,0,0
179342,5.1331,0.703836,-2.34945,0,0
179343,5.37461,0.6124,-2.4609,0,0
179344,5.61318,0.514906,-2.5714,0,0
179345,5.84866,0.411097,-2.6809,0,0
179346,6.08093,0.300718,-2.78937,0,0
179347,6.31156,0.186968,-2.89731,0,0
179348,6.54081,0.070203,-3.00481,0,0
179349,6.75365,0.106801,-3.1047,0,0
179350,6.95958,0.212595,-3.20133,0,0
179351,7.17226,0.31246,-3.29897,0,0
179352,7.39736,0.400859,-3.39837,0,0
179353,7.63324,0.47838,-3.4992,0,0
179354,7.87828,0.545609,-3.60107,0,0
179355,8.13084,0.603134,-3.70364,0,0
179356,8.38929,0.651544,-3.80654,0,0
179357,8.65201,0.691425,-3.90941,0,0
179358,8.91736,0.723364,-4.01189,0,0
179359,9.18372,0.747951,-4.11363,0,0
179360,9.44944,0.765771,-4.21425,0,0
179361,9.71291,0.777413,-4.31341,0,0
